"state","puma12","stab","PUMAname","LandSQMI","afact"
"FIPS state","puma12","State Postal Code","PUMA12 Name","Land Area Sq Mls","puma12 to puma12 alloc factor"
"20","01304","KS","Sedgwick (South) & Butler (Southwest) Counties--Wichita (South) & Derby Cities",788.549,1 
"20","01400","KS","East Central Kansas",3456.896,1 
"20","01500","KS","Southeast Kansas",3037.619,1 
"21","00100","KY","Purchase Area Development District",2370.632,1 
"21","00200","KY","Pennyrile Area Development District (North)",2026.944,1 
"21","00300","KY","Pennyrile Area Development District (South)",1747.273,1 
"21","00400","KY","Barren River Area Development District (Outer)",3378.29,1 
"21","00500","KY","Barren River Area Development District (Central)--Warren County",541.6,1 
"21","00600","KY","Lake Cumberland Area Development District (West)",2157.959,1 
"21","00700","KY","Lake Cumberland Area Development District (East)",1543.381,1 
"21","00800","KY","Cumberland Valley Area Development District (North)",1564.945,1 
"21","00900","KY","Cumberland Valley Area Development District (South)",1648.955,1 
"21","01000","KY","Kentucky River Area Development District",2550.794,1 
"21","01100","KY","Big Sandy Area Development District",1980.179,1 
"21","01200","KY","Lincoln Trail Area Development District (East)",1520.755,1 
"21","01300","KY","Lincoln Trail Area Development District (West)",1791.122,1 
"21","01400","KY","Green River Area Development District (Southwest)",1951.209,1 
"21","01500","KY","Green River Area Development District (Northeast)--Daviess & Hancock Counties",645.999,1 
"21","01600","KY","KIPDA Area Development District (Southeast)",678.198,1 
"21","01701","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (Northwest)",29.578,1 
"21","01702","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (North Central)",35.513,1 
"21","01703","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (Northeast)",64.466,1 
"21","01704","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (Southeast)",102.77,1 
"21","01705","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (South Central)",53.933,1 
"21","01706","KY","KIPDA Area Development District (West)--Louisville/Jefferson County (Southwest)",94.157,1 
"21","01800","KY","KIPDA Area Development District (Northeast)",810.281,1 
"21","01901","KY","Bluegrass Area Development District (Central)--Lexington-Fayette County (Central)",27.552,1 
"21","01902","KY","Bluegrass Area Development District (Central)--Lexington-Fayette County (Outer)",256.098,1 
"21","02000","KY","Bluegrass Area Development District (West)",847.16,1 
"21","02100","KY","Bluegrass Area Development District (South)",916.456,1 
"21","02200","KY","Bluegrass Area Development District (Southeast)",869.35,1 
"21","02300","KY","Bluegrass Area Development District (Northeast)",1325.484,1 
"21","02400","KY","Northern Kentucky Area Development District (North Central)--Kenton County",160.25,1 
"21","02500","KY","Northern Kentucky Area Development District (Northwest)--Boone County",246.359,1 
"21","02600","KY","Northern Kentucky Area Development District (Southeast)",1267.336,1 
"21","02700","KY","Buffalo Trace & Gateway Area Development Districts",2717.694,1 
"21","02800","KY","FIVCO Area Development District",1563.667,1 
"22","00100","LA","Coordinating & Development Corporation 1--Shreveport City (North)",548.442,1 
"22","00101","LA","Coordinating & Development Corporation 2--Shreveport City (South)",330.097,1 
"22","00200","LA","Coordinating & Development Corporation 3--Bossier & Webster Parishes",1433.087,1 
"22","00300","LA","Coordinating & Development Corporation 4--Northwest Louisiana",5421.467,1 
"22","00400","LA","North Delta Regional Planning & Development District 1--Ouachita Parish",610.406,1 
"22","00500","LA","North Delta Regional Planning & Development District 2--Northeast Louisiana",5961.73,1 
"22","00600","LA","Kisatchie Delta Regional Planning & Development District 1",4455.18,1 
"22","00700","LA","Kisatchie Delta Regional Planning & Development District 2--Rapides & Vernon Parishes",2645.872,1 
"22","00800","LA","Imperial Calcasieu Regional Planning & Development District 1 (North)",2653.662,1 
"22","00900","LA","Imperial Calcasieu Regional Planning & Development District 2 (South)",2265.401,1 
"22","01000","LA","Acadiana Regional Development District 1--St. Landry & Evangeline Parishes",1586.257,1 
"22","01100","LA","Acadiana Regional Development District 2--Acadia & Vermilion Parishes",1828.319,1 
"22","01200","LA","Acadiana Regional Development District 3--Lafayette Parish (North)",174.874,1 
"22","01201","LA","Acadiana Regional Development District 4--Lafayette Parish (South)",93.846,1 
"22","01300","LA","Acadiana Regional Development District 5--Iberia, St. Mary & St. Martin Parishes",1867.137,1 
"22","01400","LA","Capital Region Planning Commission 1--Baton Rouge Metropolitan Area (West)",2224.991,1 
"22","01500","LA","Capital Region Planning Commission 2--East Baton Rouge Parish (South)",92.738,1 
"22","01501","LA","Capital Region Planning Commission 3--Baton Rouge City",62.392,1 
"22","01502","LA","Capital Region Planning Commission 4--East Baton Rouge Parish (North)",300.243,1 
"22","01600","LA","Capital Region Planning Commission 5--Ascension Parish",289.981,1 
"22","01700","LA","Capital Region Planning Commission 6--Livingston & St. Helena Parishes",1056.571,1 
"22","01800","LA","Capital Region Planning Commission 7--Tangipahoa & Washington Parishes",1460.799,1 
"22","01900","LA","South Central Planning & Development Commission 1--River Parishes",733.691,1 
"22","02000","LA","South Central Planning & Development Commission 2--Lafourche & Assumption Parishes",1406.873,1 
"22","02100","LA","South Central Planning & Development Commission 3--Terrebonne Parish",1231.815,1 
"22","02200","LA","Regional Planning Commission 1--St. Tammany Parish (Northwest)",527.137,1 
"22","02201","LA","Regional Planning Commission 2--St. Tammany Parish (Southeast)",318.413,1 
"22","02300","LA","Regional Planning Commission 3--Jefferson Parish (North)",27.137,1 
"22","02301","LA","Regional Planning Commission 4--Jefferson Parish (Central)",22.238,1 
"22","02302","LA","Regional Planning Commission 5--Jefferson Parish (West Bank)",63.155,1 
"22","02400","LA","Regional Planning Commission 6--New Orleans City (Northeast)",126.504,1 
"22","02401","LA","Regional Planning Commission 7--New Orleans City (Central)",16.618,1 
"22","02402","LA","Regional Planning Commission 8--New Orleans City (South)",26.301,1 
"22","02500","LA","Regional Planning Commission 9--St. Bernard, Jefferson (South) & Plaquemines Parishes",1340.53,1 
"23","00100","ME","Northeast Maine--Aroostook & Washington Counties",9233.99,1 
"23","00200","ME","Northwest Maine--Oxford, Somerset, Franklin & Piscataquis Counties",11658.709,1 
"23","00300","ME","Penobscot County",3397.362,1 
"23","00400","ME","Kennebec County",867.524,1 
"23","00500","ME","Coastal Maine Region--Hancock, Knox, Waldo & Lincoln Counties",3137.763,1 
"23","00600","ME","Androscoggin County",467.927,1 
"23","00700","ME","Sagadahoc & Cumberland (North) Counties--Bath City & Brunswick",571.568,1 
"23","00800","ME","South Maine--York (West) & Cumberland (West) Counties",1164.971,1 
"23","00900","ME","Cumberland (Outside Portland) & York (East) Counties--Biddeford & Saco Cities",291.272,1 
"23","01000","ME","Cumberland County (Southeast)--Portland, South Portland & Westbrook Cities",51.838,1 
"24","00100","MD","Allegany & Garrett Counties--Cumberland City",1071.261,1 
"24","00200","MD","Washington County--Hagerstown City",457.78,1 
"24","00301","MD","Frederick County (Outside Greater Frederick City)",565.675,1 
"24","00302","MD","Frederick County (Central)--Greater Frederick City",94.546,1 
"24","00400","MD","Carroll County",447.595,1 
"24","00501","MD","Baltimore County (Outer)",389.773,1 
"24","00502","MD","Baltimore County--Randallstown (East), Owings Mills, Milford Mill & Reisterstown",36.888,1 
"24","00503","MD","Baltimore County--Pikesville (South), Lochearn, Cockeysville & Mays Chapel",42.95,1 
"24","00504","MD","Baltimore County--Towson (East & Central), Parkville & Carney",26.433,1 
"24","00505","MD","Baltimore County--Perry Hall, Middle River & Rosedale",39.94,1 
"24","00506","MD","Baltimore County--Dundalk, Essex & Edgemere",29.194,1 
"24","00507","MD","Baltimore County--Catonsville, Woodlawn & Arbutus",33.124,1 
"24","00601","MD","Harford County (North & West)--Bel Air Town, Fallston & Jarrettsville",317.493,1 
"24","00602","MD","Harford County (South & East)--Aberdeen & Havre de Grace Cities",119.596,1 
"24","00700","MD","Cecil County",346.273,1 
"24","00801","MD","Baltimore City--Sandtown-Winchester, Ashburton & Mount Washington",17.334,1 
"24","00802","MD","Baltimore City--Guilford, Roland Park & Druid Lake",12.251,1 
"24","00803","MD","Baltimore City--Frankford, Belair-Edison & Loch Raven",13.407,1 
"24","00804","MD","Baltimore City--Inner Harbor, Canton & Bayview",16.593,1 
"24","00805","MD","Baltimore City--Irvington, Ten Hills & Cherry Hill",21.359,1 
"24","00901","MD","Howard County (West)--Columbia (West) & Ellicott City (Northwest)",182.752,1 
"24","00902","MD","Howard County (East)--Columbia (East), Ellicott City (Southeast) & Elkridge",67.989,1 
"24","01001","MD","Montgomery County (North & West)--Olney, Damascus, Clarksburg & Darnestown",286.763,1 
"24","01002","MD","Montgomery County (West Central)--Germantown & Montgomery Village",24.183,1 
"24","01003","MD","Montgomery County (Central)--Rockville, Gaithersburg Cities & North Potomac",43.745,1 
"24","01004","MD","Montgomery County (South)--Bethesda, Potomac & North Bethesda",56.834,1 
"24","01005","MD","Montgomery County (East Central)--Wheaton, Aspen Hill & Glenmont",23.501,1 
"24","01006","MD","Montgomery County (East)--Fairland, Calverton, White Oak & Burtonsville",43.078,1 
"24","01007","MD","Montgomery County (Southeast)--Takoma Park City & Silver Spring",13.151,1 
"24","01101","MD","Prince Georges County (Northwest)--College Park City & Langley Park",16.189,1 
"24","01102","MD","Prince Georges County (North)--Laurel, Greenbelt (North & East) Cities & Beltsville",64.277,1 
"24","01103","MD","Prince Georges County (Northwest)--New Carrollton & Hyattsville (Southeast) Cities",19.602,1 
"24","01104","MD","Prince Georges County (Central)--Seat Pleasant City, Capitol Heights Town & Landover",26.288,1 
"24","01105","MD","Prince Georges County (East)--Bowie City, Kettering, Largo, Mitchellville & Lanham",116.347,1 
"24","01106","MD","Prince Georges County (South)--Clinton, Fort Washington (South), Rosaryville & Croom",208.794,1 
"24","01107","MD","Prince Georges County (Southwest)--Oxon Hill, Hillcrest Heights & Temple Hills",31.193,1 
"24","01201","MD","Anne Arundel County (Northwest)--Severn, Odenton, Crofton, Maryland City & Fort Meade",119.365,1 
"24","01202","MD","Anne Arundel County (North)--Glen Burnie, Pasadena, Ferndale & Brooklyn Park",36.205,1 
"24","01203","MD","Anne Arundel County (Central)--Severna Park, Arnold & Lake Shore",71.932,1 
"24","01204","MD","Anne Arundel County (Southeast)--Annapolis City, Parole, Annapolis Neck & Edgewater",187.399,1 
"24","01300","MD","Queen Annes, Talbot, Caroline, Dorchester & Kent Counties",1777.661,1 
"24","01400","MD","Wicomico, Worcester & Somerset Counties--Salisbury City",1162.447,1 
"24","01500","MD","St. Marys & Calvert Counties",570.332,1 
"24","01600","MD","Charles County--La Plata Town & Waldorf",457.749,1 
"25","00100","MA","Berkshire County--Pittsfield City",926.825,1 
"25","00200","MA","Franklin & Hampshire (North) Counties",941.733,1 
"25","00300","MA","Worcester County (Central)--Worcester City",37.371,1 
"25","00301","MA","Worcester County (Northeast)--Leominster, Fitchburg & Gardner Cities",140.635,1 
"25","00302","MA","Worcester County (West Central)",404.328,1 
"25","00303","MA","Worcester County (East Central)",138.851,1 
"25","00304","MA","Worcester County (South)",313.99,1 
"25","00400","MA","Worcester & Middlesex Counties (Outside Leominster, Fitchburg & Gardner Cities)",540.915,1 
"25","00501","MA","Middlesex County (Outside Lowell City)",129.102,1 
"25","00502","MA","Middlesex County (Far Northeast)--Lowell City",13.583,1 
"25","00503","MA","Middlesex County--Waltham City, Lexington, Burlington, Bedford & Lincoln Towns",68.781,1 
"25","00504","MA","Middlesex County (South)--Framingham Town, Marlborough City & Natick Town",60.858,1 
"25","00505","MA","Middlesex County--Watertown Town City, Arlington, Belmont & Winchester Towns",19.819,1 
"25","00506","MA","Middlesex County (East)--Cambridge City",6.385,1 
"25","00507","MA","Middlesex County (East)--Somerville & Everett Cities",7.541,1 
"25","00508","MA","Middlesex County (East)--Malden & Medford Cities",13.144,1 
"25","00701","MA","Essex County (Northwest)--Lawrence, Haverhill & Methuen Town Cities",62.144,1 
"25","00702","MA","Essex County (Central)--Amesbury Town City",153.003,1 
"25","00703","MA","Essex County (East)--Salem, Beverly, Gloucester & Newburyport Cities",181.593,1 
"25","00704","MA","Essex County (South)--Lynn City, Swampscott & Nahant Towns",14.811,1 
"25","01000","MA","Peabody City, Danvers, Reading, North Reading & Lynnfield Towns",62.464,1 
"25","01300","MA","Billerica, Andover, Tewksbury & Wilmington Towns",94.091,1 
"25","01400","MA","Middlesex (West Central) & Worcester (East) Counties",164.723,1 
"25","01600","MA","Hampden (West & East) & Hampshire (South) Counties--Northampton City",617.711,1 
"25","01900","MA","Hampden County (Central)--Springfield City",31.865,1 
"25","01901","MA","Hampden County (West of Springfield City)--Westfield & Holyoke Cities",138.446,1 
"25","01902","MA","Hampden County (East of Springfield City)--Chicopee City",113.96,1 
"25","02400","MA","Middlesex (Far Southwest), Norfolk (Northwest) & Worcester (Far East) Counties",123.975,1 
"25","02800","MA","Woburn, Melrose Cities, Saugus, Wakefield & Stoneham Towns",41.482,1 
"25","03301","MA","Boston City--Allston, Brighton & Fenway",5.485,1 
"25","03302","MA","Boston City--Back Bay, Beacon Hill, Charlestown, East Boston, Central & South End",9.576,1 
"25","03303","MA","Boston City--Dorchester & South Boston",8.587,1 
"25","03304","MA","Boston City--Mattapan & Roxbury",6.727,1 
"25","03305","MA","Boston City--Hyde Park, Jamaica Plain, Roslindale & West Roxbury",17.298,1 
"25","03306","MA","Suffolk County (North)--Revere, Chelsea & Winthrop Town Cities",10.482,1 
"25","03400","MA","Middlesex (Southeast) & Norfolk (Northeast) Counties--Newton City & Brookline Town",24.587,1 
"25","03500","MA","Norfolk (Northeast) & Middlesex (Southeast) Counties (West of Boston City)",95.993,1 
"25","03601","MA","Norfolk County (Southwest)--Greater Franklin Town City",145.306,1 
"25","03602","MA","Norfolk County (Central)--Randolph, Norwood, Dedham, Canton & Holbrook Towns",56.494,1 
"25","03603","MA","Norfolk County (Northeast)--Quincy City & Milton Town",29.577,1 
"25","03900","MA","Weymouth Town, Braintree Town Cities, Hingham, Hull & Cohasset Towns",65.343,1 
"25","04000","MA","Plymouth & Norfolk Counties--Brockton City, Stoughton & Avon Towns",41.708,1 
"25","04200","MA","Attleboro City, North Attleborough, Swansea, Seekonk, Rehoboth & Plainville Towns",144.682,1 
"25","04301","MA","Bristol (Outside New Bedford City) & Plymouth (South) Counties",264.45,1 
"25","04302","MA","Bristol County (Central)--Fall River City & Somerset Town",41.032,1 
"25","04303","MA","Bristol County--Taunton City, Mansfield, Norton, Raynam, Dighton & Berkley Towns",153.634,1 
"25","04500","MA","Bristol County (South)--New Bedford City & Fairhaven Town",32.332,1 
"25","04700","MA","Barnstable County (West)--Inner Cape Cod Towns & Barnstable Town City",210.656,1 
"25","04800","MA","Barnstable (East), Dukes & Nantucket Counties--Outer Cape Cod Towns",331.282,1 
"25","04901","MA","Plymouth & Bristol Counties (Outside Brockton City)",115.515,1 
"25","04902","MA","Plymouth County (Central)",240.08,1 
"25","04903","MA","Plymouth County (East)--Plymouth, Marshfield, Scituate, Duxbury & Kingston Towns",185.103,1 
